Company,Role,Team,Location,Job_URL
Checkout,Software Engineer - Finance and Treasury Services,Technology,Tallinn,https://jobs.smartrecruiters.com/Checkoutcom1/743999884093708
Checkout,Staff Software Engineer  - Risk & ID,Technology,Tel Aviv-Yafo,https://jobs.smartrecruiters.com/Checkoutcom1/743999884493083
Checkout,Transaction Monitoring Coordinator,"Risk, Audit, and Compliance",Ebene,https://jobs.smartrecruiters.com/Checkoutcom1/743999889799003
Checkr,Account Director - Strategic Accounts (Sales),Sales,San Francisco,https://boards.greenhouse.io/checkr/jobs/4844862
Checkr,Candidate Experience Representative - Bilingual Spanish Preferred,Operations,Orlando,https://boards.greenhouse.io/checkr/jobs/4805429
Checkr,"Director, Business Intelligence",Information Technology,San Francisco,https://boards.greenhouse.io/checkr/jobs/4838133
Checkr,"Director, GTM Financial Planning & Strategy",Finance,San Francisco,https://boards.greenhouse.io/checkr/jobs/4889006
Checkr,Director of Real Estate and Workplace Operations,Finance,San Francisco,https://boards.greenhouse.io/checkr/jobs/4904927
Checkr,"Director, RevOps Technologies",Sales,San Francisco,https://boards.greenhouse.io/checkr/jobs/4845311
Checkr,"Manager, Credit & Collections",Finance,San Francisco,https://boards.greenhouse.io/checkr/jobs/4877178
Checkr,Mid Market Account Executive,Sales,San Francisco,https://boards.greenhouse.io/checkr/jobs/4259642
Checkr,Product Design Manager,Product,San Francisco,https://boards.greenhouse.io/checkr/jobs/4711619
Checkr,Senior Database Reliability Engineer,Engineering,Denver,https://boards.greenhouse.io/checkr/jobs/4899725
Checkr,"Senior Director, Revenue Marketing",Marketing,San Francisco,https://boards.greenhouse.io/checkr/jobs/4845782
Checkr,"Senior Financial Analyst, Pricing",Finance,San Francisco,https://boards.greenhouse.io/checkr/jobs/4843652
Checkr,Senior Infrastructure Security Engineer ,Engineering,Denver,https://boards.greenhouse.io/checkr/jobs/4904939
Checkr,Senior Integration Engineer,Information Technology,San Francisco,https://boards.greenhouse.io/checkr/jobs/4716757
Checkr,"Senior Manager, Disputes",Operations,Denver,https://boards.greenhouse.io/checkr/jobs/4890417
Checkr,"Senior Manager, Marketing Operations",Revenue Operations,San Francisco,https://boards.greenhouse.io/checkr/jobs/4547298
Checkr,"Senior Manager, Product Management - Core Screenings",Product,San Francisco,https://boards.greenhouse.io/checkr/jobs/4850030
Checkr,Senior Principal Customer Success Manager,Customer Success,Denver,https://boards.greenhouse.io/checkr/jobs/4856881
Checkr,"Senior Staff Software Engineer, API",Engineering,"Remote, United States",https://boards.greenhouse.io/checkr/jobs/4879263
Checkr, Senior Strategic Partner Manager,Business Development,Denver,https://boards.greenhouse.io/checkr/jobs/4844969
Checkr,Technical Revenue Analyst,Finance,"Remote, United States",https://boards.greenhouse.io/checkr/jobs/4843655
Checkr,Tessera Data - Head of Sales,Sales,Denver,https://boards.greenhouse.io/checkr/jobs/4837949
Checkr,"VP, Revenue Operations",Sales,San Francisco,https://boards.greenhouse.io/checkr/jobs/4605116
Claroty,Global Account Consulting Engineer,Sales,Germany,https://www.comeet.com/jobs/Claroty/F2.004/global-account-consulting-engineer/61.432
Claroty,NOC Engineer,Support,Greece,https://www.comeet.com/jobs/Claroty/F2.004/noc-engineer/1A.73A
Claroty,AP Bookkeeper,Finance,Israel,https://www.comeet.com/jobs/Claroty/F2.004/ap-bookkeeper/2E.530
Claroty,Backend Engineer,R&D,Israel,https://www.comeet.com/jobs/Claroty/F2.004/backend-engineer/78.23C
Claroty,DevOps Engineer,R&D,Israel,https://www.comeet.com/jobs/Claroty/F2.004/devops-engineer/40.432
Claroty,DevOps Team Leader,R&D,Israel,https://www.comeet.com/jobs/Claroty/F2.004/devops-team-leader/B0.531
Claroty,Frontend Software Engineer,R&D,Israel,https://www.comeet.com/jobs/Claroty/F2.004/frontend-software-engineer/51.63E
Claroty,Full Stack Engineer,R&D,Israel,https://www.comeet.com/jobs/Claroty/F2.004/full-stack-engineer/6B.C25
Claroty,Network Analyst,R&D,Israel,https://www.comeet.com/jobs/Claroty/F2.004/network-analyst/30.835
Claroty,Office manager & Well-being specialist,G&A,Israel,https://www.comeet.com/jobs/Claroty/F2.004/office-manager--well-being-specialist/FD.73A
Claroty,QA Engineer,R&D,Israel,https://www.comeet.com/jobs/Claroty/F2.004/qa-engineer/48.533
Claroty,Supply Chain Planner,Supply Chain,Israel,https://www.comeet.com/jobs/Claroty/F2.004/supply-chain-planner/FE.737
Claroty,SW Team Leader,R&D,Israel,https://www.comeet.com/jobs/Claroty/F2.004/sw-team-leader/BB.D22
Claroty,UX/UI Product Designer,Product Management,Israel,https://www.comeet.com/jobs/Claroty/F2.004/uxui-product-designer/8C.630
Claroty,Commercial Counsel,Legal,United Kingdom,https://www.comeet.com/jobs/Claroty/F2.004/commercial-counsel/C7.639
Claroty,Customer Success Manager,Customer Success,United Kingdom,https://www.comeet.com/jobs/Claroty/F2.004/customer-success-manager/1F.23F
Claroty,OT Cyber Security Architect,Advanced Services,United Kingdom,https://www.comeet.com/jobs/Claroty/F2.004/ot-cyber-security-architect/AF.431
Claroty,Sales Director,Sales,United Kingdom,https://www.comeet.com/jobs/Claroty/F2.004/sales-director/BB.436
Claroty,Senior HRBP EMEA,HR,United Kingdom,https://www.comeet.com/jobs/Claroty/F2.004/senior-hrbp-emea/8D.635
Claroty,Director of Marketing Operations & Technology,Marketing,United States,https://www.comeet.com/jobs/Claroty/F2.004/director-of-marketing-operations--technology/62.83E
Claroty,"Director, Enterprise Strategic Alliances",Partners,United States,https://www.comeet.com/jobs/Claroty/F2.004/director-enterprise-strategic-alliances/A7.733
Claroty,Federal Sales Director,Sales,United States,https://www.comeet.com/jobs/Claroty/F2.004/federal-sales-director/AE.73E
Claroty,Field Product Manager - Healthcare,Product Management,United States,https://www.comeet.com/jobs/Claroty/F2.004/field-product-manager---healthcare/C5.63B
Claroty,IT Security Compliance Manager,Customer Care,United States,https://www.comeet.com/jobs/Claroty/F2.004/it-security-compliance-manager/DB.53B
Claroty,OT Cyber Security Architect,Advanced Services,United States,https://www.comeet.com/jobs/Claroty/F2.004/ot-cyber-security-architect/27.730
Claroty,Product Manager - Federal,Product Management,United States,https://www.comeet.com/jobs/Claroty/F2.004/product-manager---federal/67.639
Claroty,Product Marketing Manager - Industrial,Marketing,United States,https://www.comeet.com/jobs/Claroty/F2.004/product-marketing-manager---industrial/64.739
Claroty,"Regional Vice President – Life Science Sales, North America",Sales,United States,https://www.comeet.com/jobs/Claroty/F2.004/regional-vice-president--life-science-sales-north-america/0B.737
Claroty,Sales Development Representative,Sales,United States,https://www.comeet.com/jobs/Claroty/F2.004/sales-development-representative/04.338
ClickUp,"Technical Consultant, Professional Services",Customer Experience,United States,https://clickup.com/careers?gh_jid=4577064004
ClickUp,Sr. Solution Engineer,Customer Experience,Ireland; United Kingdom,https://clickup.com/careers?gh_jid=4783849004
ClickUp,Sr. Solution Engineer,Customer Experience,United States,https://clickup.com/careers?gh_jid=4804599004
ClickUp,"Architect, Data Platform",Engineering,United States; Canada,https://clickup.com/careers?gh_jid=4737060004
ClickUp,"Chief of Staff, Technology Org",Engineering,United States,https://clickup.com/careers?gh_jid=4509079004
ClickUp,"Chief of Staff, Technology Org",Engineering,Canada,https://clickup.com/careers?gh_jid=4807719004
ClickUp,"Fullstack Staff Engineer, User Platform",Engineering,United States; Canada ,https://clickup.com/careers?gh_jid=4761616004
ClickUp,"Principal Backend Engineer, Dashboard",Engineering,Poland; United Kingdom; Ireland; remote ,https://clickup.com/careers?gh_jid=4665656004
ClickUp,"Principal Backend Engineer, Data Platform",Engineering,United States,https://clickup.com/careers?gh_jid=4712294004
ClickUp,"Principal Backend Engineer, Data Platform",Engineering,Poland; United Kingdom; Ireland ,https://clickup.com/careers?gh_jid=4798119004
ClickUp,"Principal SRE/Architect, Cloud Platform",Engineering,Hybrid or Remote (San Diego or Salt Lake City),https://clickup.com/careers?gh_jid=4802890004
ClickUp,"Software Engineering Manager, DevX/Engineering Productivity",Engineering,United States; Canada,https://clickup.com/careers?gh_jid=4752416004
ClickUp,"Software Engineering Manager, Fields",Engineering,Poland; United Kingdom; Ireland,https://clickup.com/careers?gh_jid=4699373004
ClickUp,Sr DevOps / Cloud Solution Architect,Engineering,Poland; United Kingdom; Ireland; remote ,https://clickup.com/careers?gh_jid=4814092004
ClickUp,"Sr or Staff Backend/Fullstack Engineer, Search & Integrations",Engineering,United States; Canada,https://clickup.com/careers?gh_jid=4796719004
ClickUp,Staff AI & ML Engineer,Engineering,United States; Canada,https://clickup.com/careers?gh_jid=4813259004
ClickUp,Staff Front End Engineer,Engineering,United States; Canada,https://clickup.com/careers?gh_jid=4782434004
ClickUp,"Staff or Principal Frontend/Fullstack Engineer, Docs",Engineering,Poland; United States; ,https://clickup.com/careers?gh_jid=4737094004
ClickUp,Staff SRE (Staff Site Reliability Engineer),Engineering,United States; Canada,https://clickup.com/careers?gh_jid=4605707004
ClickUp,Sr Director/Head of Data Platform,Engineering,"San Diego (Hybrid), Remote (United States) ",https://clickup.com/careers?gh_jid=4687531004
ClickUp,Data Engineer,Finance,United States,https://clickup.com/careers?gh_jid=4744413004
ClickUp,"Senior Manager, Data Science",Growth,United States; Canada,https://clickup.com/careers?gh_jid=4389852004
ClickUp,Integration Engineer,IT,India,https://clickup.com/careers?gh_jid=4802116004
ClickUp,Lead Business Systems Analyst,IT,India,https://clickup.com/careers?gh_jid=4802119004
ClickUp,Sr. Salesforce Business Systems Analyst,IT,United States; Canada,https://clickup.com/careers?gh_jid=4734108004
ClickUp,Sr. Salesforce Developer,IT,India,https://clickup.com/careers?gh_jid=4802117004
ClickUp,Workday Analyst,IT,India ,https://clickup.com/careers?gh_jid=4802118004
ClickUp,"Principal Product Manager, Core Views",Product,United States; Canada,https://clickup.com/careers?gh_jid=4698902004
ClickUp,"Staff Product Manager, Automations",Product,United States; Canada,https://clickup.com/careers?gh_jid=4748060004
ClickUp,Senior Product Analyst,Product,United States,https://clickup.com/careers?gh_jid=4718976004
ClickUp,Account Executive - (German),Sales,"Dublin, Ireland ",https://clickup.com/careers?gh_jid=4230197004
ClickUp, Account Executive - Select (Spanish and Italian) ,Sales,Ireland; United Kingdom ,https://clickup.com/careers?gh_jid=4122829004
ClickUp,"Enterprise Account Executive, APAC ",Sales,Australia ,https://clickup.com/careers?gh_jid=4758101004
ClickUp,Growth Account Executive- APAC,Sales,Sydney,https://clickup.com/careers?gh_jid=4810182004
ClickUp,"Customer Support Specialist, Philippines",Support,Philippines,https://clickup.com/careers?gh_jid=4763111004
ClickUp,"Priority Support Specialist, Philippines",Support,Philippines,https://clickup.com/careers?gh_jid=4803098004
ClickUp,"Support Specialist, Accounts",Support,Philippines,https://clickup.com/careers?gh_jid=4783838004
ClickUp,"Technical Support Specialist, Philippines",Support,Philippines,https://clickup.com/careers?gh_jid=4799879004
Cloudinary,IT Operations Engineer,N/A,London,/careers/jobs/london/it-operations-engineer/
Cloudinary,VP of Strategy,N/A,London,/careers/jobs/london/vp-of-strategy/
Cloudinary,General Manager - Cloudinary Dimensions,N/A,Israel,/careers/jobs/israel/general-manager---cloudinary-dimensions/
Cloudinary,Senior IT Operations Engineer,N/A,Israel,/careers/jobs/israel/senior-it-operations-engineer/
Cloudinary,"Director of Solutions, North America",N/A,United States,/careers/jobs/united-states/director-of-solutions-north-america/
Cockroach Labs,Join our Talent Community!,Applications (General),N/A,https://www.cockroachlabs.com/careers/jobs/?gh_jid=2578081
Cockroach Labs,"Senior Technical Support Engineer - Bangalore, India",Customer Success,N/A,https://www.cockroachlabs.com/careers/jobs/?gh_jid=4876605
Cockroach Labs,Senior Technical Support Engineer - Distributed US or Canada (West),Customer Success,N/A,https://www.cockroachlabs.com/careers/jobs/?gh_jid=4716695
Cockroach Labs,"Senior Compliance Analyst - Distributed US, Canada",Engineering,N/A,https://www.cockroachlabs.com/careers/jobs/?gh_jid=4872458
Cockroach Labs,"Site Reliability Engineer - Bangalore, India",Engineering,N/A,https://www.cockroachlabs.com/careers/jobs/?gh_jid=4884822
Cockroach Labs,"Sales Development Representative - Austin, TX",Marketing,N/A,https://www.cockroachlabs.com/careers/jobs/?gh_jid=3928397
Cockroach Labs,"Sales Development Representative (French-speaking) - London, UK",Marketing,N/A,https://www.cockroachlabs.com/careers/jobs/?gh_jid=4864692
Cockroach Labs,"Sales Development Representative (German-speaking) - London, UK",Marketing,N/A,https://www.cockroachlabs.com/careers/jobs/?gh_jid=4262289
Cockroach Labs,"Sales Development Representative (Italian-speaking) - London, UK",Marketing,N/A,https://www.cockroachlabs.com/careers/jobs/?gh_jid=4205655
Cockroach Labs,"Sales Development Representative - London, UK",Marketing,N/A,https://www.cockroachlabs.com/careers/jobs/?gh_jid=3949219
Cockroach Labs,"Sales Development Representative (Spanish-speaking) - London, UK",Marketing,N/A,https://www.cockroachlabs.com/careers/jobs/?gh_jid=3949215
Cockroach Labs," Sales Development Representative (Swedish, Danish or Norwegian-speaking) - London, UK",Marketing,N/A,https://www.cockroachlabs.com/careers/jobs/?gh_jid=3945620
Cockroach Labs,"Senior Account Based Marketing Manager - New York, San Francisco",Marketing,N/A,https://www.cockroachlabs.com/careers/jobs/?gh_jid=4887035
Cockroach Labs,"Senior Recruiter, EMEA - London, UK",People,N/A,https://www.cockroachlabs.com/careers/jobs/?gh_jid=4884219
Cockroach Labs,"BI Engineer - Bangalore, India",Product,N/A,https://www.cockroachlabs.com/careers/jobs/?gh_jid=4884962
Cockroach Labs,"Senior Business Intelligence Engineer - Distributed US, Canada",Product,N/A,https://www.cockroachlabs.com/careers/jobs/?gh_jid=4879359
Cockroach Labs,"Senior Data Engineer - Bangalore, India",Product,N/A,https://www.cockroachlabs.com/careers/jobs/?gh_jid=4884950
Cockroach Labs,"Senior Product Manager, Growth - Distributed US, Canada",Product,N/A,https://www.cockroachlabs.com/careers/jobs/?gh_jid=4868115
Cockroach Labs,"Senior Product Manager, Migrations - Distributed US, Canada",Product,N/A,https://www.cockroachlabs.com/careers/jobs/?gh_jid=4878843
Cockroach Labs,"Staff Product Manager, Cloud Cluster Infrastructure - Distributed US, Canada",Product,N/A,https://www.cockroachlabs.com/careers/jobs/?gh_jid=4884310
Cockroach Labs,"Staff Technical Writer, SQL - Distributed US, Canada",Product,N/A,https://www.cockroachlabs.com/careers/jobs/?gh_jid=4879740
Cockroach Labs,"Account Executive, Enterprise - NorCal",Sales,N/A,https://www.cockroachlabs.com/careers/jobs/?gh_jid=4816880
Cockroach Labs,"Account Executive, Enterprise - Northeast",Sales,N/A,https://www.cockroachlabs.com/careers/jobs/?gh_jid=4747853
Cockroach Labs,"Account Executive, Strategic - New York",Sales,N/A,https://www.cockroachlabs.com/careers/jobs/?gh_jid=4752403
Cockroach Labs,"Account Executive, Strategic - San Francisco",Sales,N/A,https://www.cockroachlabs.com/careers/jobs/?gh_jid=4897216
Cockroach Labs,Strategic Account Executive - Nordics,Sales,N/A,https://www.cockroachlabs.com/careers/jobs/?gh_jid=4821941
Cohesity,CAP Escalation Manager ,Customer Support ,  California,https://careers.cohesity.com/open-positions/?gh_jid=4875710
Cohesity,Implementation Practice Lead ,Customer Support ,"  Cork, Ireland (Office)",https://careers.cohesity.com/open-positions/?gh_jid=4747420
Cohesity,Site Reliability Engineer ,Customer Support ,"  Bangalore, India (Office)",https://careers.cohesity.com/open-positions/?gh_jid=4007846
Cohesity,Site Reliability Engineer (Data Protection and Storage Generalist) ,Customer Support ,  Costa Rica,https://careers.cohesity.com/open-positions/?gh_jid=4822533
Cohesity,Customer Success Manager (CSM) ,Customer Support ,  Costa Rica,https://careers.cohesity.com/open-positions/?gh_jid=4835376
Cohesity,Deployment Architect ,Customer Support ,"  Durham, NC (Office)",https://careers.cohesity.com/open-positions/?gh_jid=4730941
Cohesity,"Manager, Technical Account Manager ",Customer Support ,"  San Jose, CA (HQ)",https://careers.cohesity.com/open-positions/?gh_jid=4849003
Cohesity,Technical Account Manager (TAM) ,Customer Support ,  Costa Rica,https://careers.cohesity.com/open-positions/?gh_jid=4825293
Cohesity,"Sr. Analyst, Business Intelligence ",Field Operations,  Costa Rica,https://careers.cohesity.com/open-positions/?gh_jid=4828259
Cohesity,Channel Development Manager ,Field Operations,  Germany,https://careers.cohesity.com/open-positions/?gh_jid=4823106
Cohesity,Account Executive ,Field Operations,  Sweden,https://careers.cohesity.com/open-positions/?gh_jid=4897569
Cohesity,Account Executive ,Field Operations,"  Amsterdam, Netherlands",https://careers.cohesity.com/open-positions/?gh_jid=4483426
Cohesity,Account Executive ,Field Operations,  United Kingdom,https://careers.cohesity.com/open-positions/?gh_jid=4856126
Cohesity,Account Executive ,Field Operations,  Wisconsin,https://careers.cohesity.com/open-positions/?gh_jid=4734672
Cohesity,Account Executive - Federal DOD - Army ,Field Operations,  District of Columbia,https://careers.cohesity.com/open-positions/?gh_jid=4896239
Cohesity,"Account Executive, Federal DoD - USAF ",Field Operations,  District of Columbia,https://careers.cohesity.com/open-positions/?gh_jid=4833741
Cohesity,"Account Executive - Fed, Ottawa ",Field Operations,  Canada,https://careers.cohesity.com/open-positions/?gh_jid=4500666
Cohesity,"Account Executive (Mid-Market, CT) ",Field Operations,  United States,https://careers.cohesity.com/open-positions/?gh_jid=4895907
Cohesity,Account Executive (Mid-Market Iowa/Nebraska) ,Field Operations,  Nebraska,https://careers.cohesity.com/open-positions/?gh_jid=4895957
Cohesity,Account Executive (Northwest Select) ,Field Operations,  Washington,https://careers.cohesity.com/open-positions/?gh_jid=4468819
Cohesity,Account Executive - SLED (New England) ,Field Operations,  United States,https://careers.cohesity.com/open-positions/?gh_jid=4867872
Cohesity,Enterprise Account Executive ,Field Operations,"  Paris, France",https://careers.cohesity.com/open-positions/?gh_jid=4354787
Cohesity,Enterprise Account Executive ,Field Operations,"  Paris, France",https://careers.cohesity.com/open-positions/?gh_jid=4354797
Cohesity,Enterprise Account Executive (Arkansas) ,Field Operations,  Arkansas,https://careers.cohesity.com/open-positions/?gh_jid=4833796
Cohesity,"Enterprise Account Executive, Houston ",Field Operations,  Texas,https://careers.cohesity.com/open-positions/?gh_jid=4833811
Cohesity,Sales Development Representative ,Field Operations,  Germany,https://careers.cohesity.com/open-positions/?gh_jid=4868009
Cohesity,Sales Development Representative ,Field Operations,  France,https://careers.cohesity.com/open-positions/?gh_jid=4867906
Cohesity,Sales Engineer ,Field Operations,  Germany,https://careers.cohesity.com/open-positions/?gh_jid=4809169
Cohesity,"Senior Account Executive, Bay Area ",Field Operations,  California,https://careers.cohesity.com/open-positions/?gh_jid=4305183
Cohesity,"Sr Account Executive, Enterprise - New York City ",Field Operations,  New York,https://careers.cohesity.com/open-positions/?gh_jid=4467443
Cohesity,Sales Engineer (Mid-Market MN) ,Field Operations,  Minnesota,https://careers.cohesity.com/open-positions/?gh_jid=4895923
Cohesity,Senior Sales Engineer ,Field Operations,  United Kingdom,https://careers.cohesity.com/open-positions/?gh_jid=4580630
Cohesity,Senior Sales Engineer (Arkansas) ,Field Operations,  Arkansas,https://careers.cohesity.com/open-positions/?gh_jid=4833820
Cohesity,"Senior Sales Engineer, Federal (Air Force / USAF) ",Field Operations,  District of Columbia,https://careers.cohesity.com/open-positions/?gh_jid=4833769
Cohesity,Senior Sales Engineer (Strategic -  Life Sciences - East) ,Field Operations,  New York,https://careers.cohesity.com/open-positions/?gh_jid=3860805
Cohesity,"Sr. Sales Engineer, Federal DoD (DISA) ",Field Operations,  District of Columbia,https://careers.cohesity.com/open-positions/?gh_jid=4798166
Cohesity,Financial Business Intelligence Analyst ,G&A,"  Bangalore, India (Office)",https://careers.cohesity.com/open-positions/?gh_jid=4489429
Cohesity,Financial Business Intelligence Analyst - Costa Rica ,G&A,  Costa Rica,https://careers.cohesity.com/open-positions/?gh_jid=4663170
Cohesity,System Engineer (VMware) ,G&A,  Costa Rica,https://careers.cohesity.com/open-positions/?gh_jid=4742768
Cohesity,System Engineer (VMware) ,G&A,"  Cork, Ireland (Office)",https://careers.cohesity.com/open-positions/?gh_jid=4422063
Cohesity,DEI and Employee Engagement Manager ,G&A,  United States,https://careers.cohesity.com/open-positions/?gh_jid=4550918
Cohesity,  HR Generalist ,G&A,"  Cork, Ireland (Office)",https://careers.cohesity.com/open-positions/?gh_jid=4803145
Cohesity,Learning Design Specialist  ,G&A,"  Bangalore, India (Office)",https://careers.cohesity.com/open-positions/?gh_jid=4897265
Cohesity,Sr. Leadership & Organizational Development Partner  ,G&A,  United States,https://careers.cohesity.com/open-positions/?gh_jid=4859390
Cohesity,"Sr. Manager, Marketing Operations ",Marketing,  United States,https://careers.cohesity.com/open-positions/?gh_jid=4798113
Cohesity, Web Developer (Backend) ,Marketing,"  Bangalore, India (Office)",https://careers.cohesity.com/open-positions/?gh_jid=4895275
Cohesity,Web Developer (Frontend) ,Marketing,"  Bangalore, India (Office)",https://careers.cohesity.com/open-positions/?gh_jid=4895369
Cohesity,"Sr. Director - Product Marketing, Data Security ",Marketing,  United States,https://careers.cohesity.com/open-positions/?gh_jid=4739730
Cohesity,Sr. Product Marketing Manager - Data Security ,Marketing,  Canada,https://careers.cohesity.com/open-positions/?gh_jid=4894154
Cohesity,Sr. Product Marketing Manager - Data Security ,Marketing,  United States,https://careers.cohesity.com/open-positions/?gh_jid=4869114
Cohesity,"Principal Technologist (VMware, DataProtect, and Cloud) ",Marketing,  United States,https://careers.cohesity.com/open-positions/?gh_jid=4906922
Cohesity,"Principal Technologist (VMware, DataProtect, and Cloud) ",Marketing,  Canada,https://careers.cohesity.com/open-positions/?gh_jid=4909431
Cohesity,Software Engineering Intern (Summer 2023) ,R&D,  United States,https://careers.cohesity.com/open-positions/?gh_jid=4790361
Cohesity,"DevOps / CloudOps Engineer (SaaS, AWS, GCP, Azure) ",R&D,  India,https://careers.cohesity.com/open-positions/?gh_jid=4796485
Cohesity,"Senior MTS / Staff - Backend (C++, Go, Distributed Systems) ",R&D,  India,https://careers.cohesity.com/open-positions/?gh_jid=4870195
Cohesity,"Senior Staff Engineer(Technical Director, Hands-On Coding,  Distributed Systems )  ",R&D,"  Bangalore, India (Office)",https://careers.cohesity.com/open-positions/?gh_jid=4796568
Cohesity,Staff Software Engineer (Backend) ,R&D,"  Bangalore, India (Office)",https://careers.cohesity.com/open-positions/?gh_jid=4204395
Cohesity,Staff Software Engineer (Backend) ,R&D,"  Pune, India (Office)",https://careers.cohesity.com/open-positions/?gh_jid=4204426
Collibra,Head of Information Technology,Corporate IT,"New York, NY",https://www.collibra.com/us/en/company/careers/job-listing?gh_jid=4876924
Collibra,"Director, Premium Customer Support",Customer Success,"Remote, USA",https://www.collibra.com/us/en/company/careers/job-listing?gh_jid=4848856
Collibra,"Senior Manager, Software Engineering",Engineering,"Prague, CZ",https://www.collibra.com/us/en/company/careers/job-listing?gh_jid=4839072
Collibra,Senior Software Development Engineer in Test I,Engineering,"Wroclaw, PL",https://www.collibra.com/us/en/company/careers/job-listing?gh_jid=4862421
Collibra,Senior Software Engineer - Data Quality Cloud,Engineering,"Remote, Northeast USA",https://www.collibra.com/us/en/company/careers/job-listing?gh_jid=4823959
Collibra,Senior Software Engineer - Metadata Lake,Engineering,"Remote, Central USA",https://www.collibra.com/us/en/company/careers/job-listing?gh_jid=4842651
Collibra,Software Engineer - Data Quality Cloud,Engineering,"Remote, Central USA",https://www.collibra.com/us/en/company/careers/job-listing?gh_jid=4823938
Collibra,Staff Software Engineer - CICD,Engineering,"New York, NY",https://www.collibra.com/us/en/company/careers/job-listing?gh_jid=4903977
Collibra,"Staff Software Engineer, IAM",Engineering,"Remote, Northeast USA",https://www.collibra.com/us/en/company/careers/job-listing?gh_jid=4904906
Collibra,Global Indirect Tax Manager,Finance,"Remote, USA",https://www.collibra.com/us/en/company/careers/job-listing?gh_jid=4856945
Collibra,Senior Partner Marketing Manager,Marketing,"Remote, Northeast USA",https://www.collibra.com/us/en/company/careers/job-listing?gh_jid=4853455
Collibra,"Director, Global Benefits",People Team,"Remote, Northeast USA",https://www.collibra.com/us/en/company/careers/job-listing?gh_jid=4868733
Collibra,"Senior Diversity, Equity and Inclusion Manager",People Team,"Remote, Southeast USA",https://www.collibra.com/us/en/company/careers/job-listing?gh_jid=4858610
Collibra,Senior Product Manager,Product Management,"New York, NY",https://www.collibra.com/us/en/company/careers/job-listing?gh_jid=4735226
Collibra,Lead Data Quality Sales Engineer,Sales,"Remote, USA",https://www.collibra.com/us/en/company/careers/job-listing?gh_jid=4789938
Collibra,Senior Account Executive,Sales,"Melbourne, AU",https://www.collibra.com/us/en/company/careers/job-listing?gh_jid=4708316
Collibra,Senior Account Executive II,Sales,"Remote, Spain",https://www.collibra.com/us/en/company/careers/job-listing?gh_jid=4876695
Collibra,"Senior Partnership Account Manager, Public Sector",Sales,"Remote, Northeast USA",https://www.collibra.com/us/en/company/careers/job-listing?gh_jid=4896411
Collibra,Senior Strategic Account Executive,Sales,"Remote, Southeast USA",https://www.collibra.com/us/en/company/careers/job-listing?gh_jid=4841950
Collibra,"Strategic Account Executive, ASEAN",Sales,"Remote, Singapore",https://www.collibra.com/us/en/company/careers/job-listing?gh_jid=4708315
Collibra,Staff Security Engineer,Security and Compliance,"New York, NY",https://www.collibra.com/us/en/company/careers/job-listing?gh_jid=4870656
Contentful,Senior Global Benefits Analyst,People,Senior Global Benefits Analyst,https://www.contentful.com/careers/job/4888838/
Contentful,Senior Global Benefits Analyst,People,Senior Global Benefits Analyst,https://www.contentful.com/careers/job/4854958/
Contentful,Senior People Operations Specialist (f/m/d),People,Senior People Operations Specialist (f/m/d),https://www.contentful.com/careers/job/4700660/
Contentful,Lead Data Scientist (f/m/d),Business & Strategy,Lead Data Scientist (f/m/d),https://www.contentful.com/careers/job/4898257/
Contentful,Lead Data Scientist (f/m/d),Business & Strategy,Lead Data Scientist (f/m/d),https://www.contentful.com/careers/job/4898256/
Contentful,Lead Product Analyst (f/m/d),Business & Strategy,Lead Product Analyst (f/m/d),https://www.contentful.com/careers/job/4897900/
Contentful,Lead Product Analyst (f/m/d),Business & Strategy,Lead Product Analyst (f/m/d),https://www.contentful.com/careers/job/4898259/
Contentful,Lead Product Scientist (f/m/d),Business & Strategy,Lead Product Scientist (f/m/d),https://www.contentful.com/careers/job/4898254/
Contentful,Lead Product Scientist (f/m/d),Business & Strategy,Lead Product Scientist (f/m/d),https://www.contentful.com/careers/job/4898260/
Contentful,Global Payroll Manager,Finance,Global Payroll Manager,https://www.contentful.com/careers/job/4746332/
Contentful,Global Payroll Manager,Finance,Global Payroll Manager,https://www.contentful.com/careers/job/4872523/
Contentful,Payroll Accountant ,Finance,Payroll Accountant ,https://www.contentful.com/careers/job/4651753/
Contentful,"Senior Manager, Strategic Deal Desk and Operations",Finance,"Senior Manager, Strategic Deal Desk and Operations",https://www.contentful.com/careers/job/4859568/
Contentful,Junior Data Analyst,IT,Junior Data Analyst,https://www.contentful.com/careers/job/4900187/
Contentful,Junior Data Analyst,IT,Junior Data Analyst,https://www.contentful.com/careers/job/4900185/
Contentful,Junior Data Analyst,IT,Junior Data Analyst,https://www.contentful.com/careers/job/4899011/
Contentful,Junior Data Analyst,IT,Junior Data Analyst,https://www.contentful.com/careers/job/4900186/
Contentful,Art Director,Marketing,Art Director,https://www.contentful.com/careers/job/4898768/
Contentful,Art Director,Marketing,Art Director,https://www.contentful.com/careers/job/4903615/
Contentful,Brand Design Lead,Marketing,Brand Design Lead,https://www.contentful.com/careers/job/4904504/
Contentful,Brand Design Lead,Marketing,Brand Design Lead,https://www.contentful.com/careers/job/4902897/
Contentful,"Director, Global Events Marketing",Marketing,"Director, Global Events Marketing",https://www.contentful.com/careers/job/4702536/
Contentful,"Director, Global Events Marketing",Marketing,"Director, Global Events Marketing",https://www.contentful.com/careers/job/4702520/
